PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170803,64.94,95,78.8,3.579104,360,35.119958,0,0,0.09055123
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170811,69.08,87.98,77.54,7.158208,360,31.093466,0,0,0.42126007
PONCA CITY MUNI AP,OK,36.7367,-97.1019,304.8,20170817,66.02,87.98,75.02,2.23694,360,12.974252,0,0,0
BATON ROUGE RYAN AP,LA,30.5372,-91.1469,19.5,20170106,28.22,48.02,,11.632088,360,27.96175,,0,0.40944904
BATON ROUGE RYAN AP,LA,30.5372,-91.1469,19.5,20170127,35.96,53.96,,5.368656,360,21.922012,0,0,0
BATON ROUGE RYAN AP,LA,30.5372,-91.1469,19.5,20170311,55.04,69.98,,7.605596,360,21.922012,0,0,0.09842525
BATON ROUGE RYAN AP,LA,30.5372,-91.1469,19.5,20170505,51.98,75.02,,7.605596,360,31.093466,0,0,0
BATON ROUGE RYAN AP,LA,30.5372,-91.1469,19.5,20170607,66.02,87.08,,6.487126,360,21.027236,0,0,0
BATON ROUGE RYAN AP,LA,30.5372,-91.1469,19.5,20170905,71.06,93.02,,2.908022,360,31.988242,0,0,0.03149608
HARRISON BOONE CO AP,AR,36.2667,-93.1567,418.8,20170212,41,71.06,62.24,9.618842,360,27.96175,0,0,0
HARRISON BOONE CO AP,AR,36.2667,-93.1567,418.8,20170214,39.02,44.96,41.72,4.250186,360,18.119214,,0,1.01181157
HARRISON BOONE CO AP,AR,36.2667,-93.1567,418.8,20170630,64.94,82.94,73.22,6.934514,360,38.02798,0,0,1.2598432
HARRISON BOONE CO AP,AR,36.2667,-93.1567,418.8,20170906,50,73.94,61.7,5.816044,360,21.922012,0,0,0
HARRISON BOONE CO AP,AR,36.2667,-93.1567,418.8,20170911,48.92,82.04,65.48,4.250186,360,19.01399,0,0,0
TYLER POUNDS FLD,TX,32.3542,-95.4025,165.8,20170730,73.94,93.92,,8.724066,360,23.040482,0,0,0
TYLER POUNDS FLD,TX,32.3542,-95.4025,165.8,20170905,69.08,93.92,,7.605596,360,27.96175,0,0,0.01968505
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170522,57.92,73.94,,6.487126,360,19.01399,0,0,0.03149608
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170523,51.08,75.92,,8.052984,360,29.974996,0,0,0.16141741
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170701,69.98,95,,12.30317,360,34.001488,0,0,0.05905515
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170823,73.04,87.08,,3.35541,360,21.027236,0,0,0.0393701
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170824,69.08,89.96,,3.802798,360,27.96175,0,0,0.16141741
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170831,55.94,89.06,,4.250186,360,17.000744,0,0,0
JUNCTION KIMBLE CO AP,TX,30.5108,-99.7664,533.1,20170903,66.92,91.94,,4.47388,360,25.053728,0,0,0
GAGE AP,OK,36.2967,-99.7689,667.8,20170214,33.98,46.04,37.94,8.724066,360,25.053728,,0,0.14173236
GAGE AP,OK,36.2967,-99.7689,667.8,20170220,41,73.04,60.08,13.42164,360,33.106712,0,0,0
GAGE AP,OK,36.2967,-99.7689,667.8,20170410,46.94,73.04,61.52,9.618842,360,27.066974,0,0,0
GAGE AP,OK,36.2967,-99.7689,667.8,20170428,46.94,73.94,61.34,12.974252,360,46.080964,,0,0.01968505
GAGE AP,OK,36.2967,-99.7689,667.8,20170811,64.04,87.98,75.74,7.605596,360,21.922012,0,0,0
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170105,44.96,68,,6.934514,360,25.053728,,0,0
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170107,24.26,33.98,,15.882274,360,36.014734,0,0,0
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170127,39.92,55.04,,7.605596,360,21.922012,,,0
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170202,53.06,78.98,,5.368656,360,19.01399,0,0,0
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170222,59,75.92,,5.144962,360,17.000744,0,0,0
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170513,64.04,78.98,,8.500372,360,19.01399,0,0,
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170520,73.04,89.96,,5.368656,360,29.08022,0,0,0
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170606,71.06,82.04,,6.263432,360,17.000744,0,0,0.09842525
LAFAYETTE RGNL AP,LA,30.205,-91.9875,11.6,20170812,73.04,95,,4.697574,360,51.002232,0,0,2.09055231
TEXARKANA WEBB FLD,AR,33.4536,-94.0075,110,20170608,57.02,84.02,,2.908022,360,12.974252,0,0,0
TEXARKANA WEBB FLD,AR,33.4536,-94.0075,110,20170630,69.98,93.92,,8.052984,360,27.96175,0,0,0.18110246
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170103,51.08,66.92,60.8,7.605596,360,27.066974,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170104,30.2,50,46.76,8.052984,360,25.053728,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170106,22.1,33.08,30.92,11.855782,360,27.066974,,0,0.01181103
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170203,30.2,51.08,42.8,8.052984,360,21.027236,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170208,42.98,78.98,64.4,10.06623,360,36.014734,,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170212,55.04,75.02,69.98,10.513618,360,25.053728,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170310,48.92,69.98,63.14,7.82929,360,31.093466,0,0,0.14173236
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170313,33.98,46.94,42.26,4.921268,360,29.974996,0,0,0.14173236
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170423,48.92,60.98,55.58,6.039738,360,21.922012,0,0,0.01181103
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170512,64.04,82.04,71.24,8.500372,360,29.08022,0,0,0.70078778
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170624,68,87.08,77.36,4.697574,360,18.119214,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170819,73.94,96.08,83.84,2.684328,360,10.961006,0,0,0
GREENWOOD LEFLORE AP,MS,33.4964,-90.0867,40.5,20170905,66.02,89.96,76.46,4.47388,360,33.106712,0,0,0.46063017
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170104,12.2,31.1,,8.94776,360,21.922012,,,0
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170201,32,51.98,,12.750558,360,31.093466,0,,0
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170526,64.04,87.08,,6.934514,360,19.01399,0,0,0
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170617,69.98,89.96,,11.855782,360,29.974996,,,0.61023655
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170701,62.06,87.98,,3.802798,360,14.987498,,,0
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170707,69.08,95,,8.500372,360,27.066974,,,0
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170728,71.06,91.04,,8.500372,360,25.948504,,,0
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170807,66.02,82.04,,7.605596,360,18.119214,,,0
CHANUTE MARTIN JOHNSON AP,KS,37.6703,-95.4842,300.2,20170811,68,84.92,,6.71082,360,21.922012,,,1.64173317
